"Date","Price","Open","High","Low","Vol.","Change %"
"09/08/2022","127.41","128.08","128.35","126.95","74.67K","-0.34%"
"08/08/2022","127.84","128.20","128.31","127.69","69.49K","-0.23%"
"05/08/2022","128.14","128.89","129.22","127.84","73.21K","-0.44%"
"04/08/2022","128.70","128.15","129.04","127.65","89.66K","0.87%"
"03/08/2022","127.59","127.62","128.38","126.83","96.28K","0.09%"
"02/08/2022","127.47","128.50","129.27","127.27","102.19K","-0.58%"
"01/08/2022","128.21","126.80","128.48","126.40","114.54K","1.49%"
"29/07/2022","126.33","125.50","127.35","124.13","145.93K","0.78%"
"28/07/2022","125.35","123.32","125.51","122.81","142.82K","1.33%"
"27/07/2022","123.70","124.01","124.07","122.97","123.67K","-0.38%"
"26/07/2022","124.17","123.60","124.59","123.36","113.29K","0.51%"
"25/07/2022","123.54","123.16","123.87","122.71","86.82K","0.24%"
"22/07/2022","123.25","121.57","123.90","120.85","155.27K","1.25%"
"21/07/2022","121.73","120.28","121.96","119.57","292.59K","-0.91%"
"20/07/2022","122.85","122.84","124.79","121.30","226.34K","-0.32%"
"19/07/2022","123.24","123.51","124.22","122.84","121.52K","-0.27%"
"18/07/2022","123.57","122.44","123.84","122.03","115.43K","-0.23%"
"15/07/2022","123.85","123.30","124.42","122.98","122.55K","0.51%"
"14/07/2022","123.22","124.24","124.44","121.96","249.33K","-1.42%"
"13/07/2022","124.99","125.04","125.56","124.16","146.72K","-0.53%"
"12/07/2022","125.66","124.30","125.92","123.82","126.94K","0.88%"
"11/07/2022","124.57","123.99","124.87","123.81","71.62K","0.45%"
"08/07/2022","124.01","123.99","124.64","123.53","85.17K","0.11%"
"07/07/2022","123.87","124.80","124.95","123.02","128.02K","-1.04%"
"06/07/2022","125.17","124.60","126.12","124.25","134.25K","0.43%"
"05/07/2022","124.63","123.97","124.90","123.58","150.93K","0.70%"
"04/07/2022","123.76","125.31","125.34","123.68","99.28K","-1.46%"
"01/07/2022","125.60","123.50","126.41","122.53","158.87K","2.01%"
"30/06/2022","123.12","121.88","123.76","121.56","188.21K","0.82%"
"29/06/2022","122.12","121.44","122.21","120.58","136.85K","1.61%"
"28/06/2022","120.19","121.06","121.36","119.81","117.45K","-0.44%"
"27/06/2022","120.72","121.27","121.51","120.14","83.55K","-0.89%"
"24/06/2022","121.81","121.80","122.80","120.80","118.59K","-0.48%"
"23/06/2022","122.40","120.52","122.70","120.05","169.45K","1.36%"
"22/06/2022","120.76","118.60","121.13","118.60","147.35K","1.63%"
"21/06/2022","118.82","119.16","120.02","118.65","121.69K","-0.36%"
"20/06/2022","119.25","120.42","120.64","118.57","111.65K","-0.67%"
"17/06/2022","120.06","119.05","120.97","117.88","193.85K","1.50%"
"16/06/2022","118.28","118.75","119.20","115.72","264.57K","0.40%"
"15/06/2022","117.81","116.00","118.91","114.89","349.52K","2.79%"
"14/06/2022","114.61","115.78","116.77","113.78","222.33K","-0.91%"
"13/06/2022","115.66","118.25","118.68","115.36","206.67K","-2.36%"
"10/06/2022","118.46","119.63","119.99","118.12","190.69K","-1.16%"
"09/06/2022","119.85","122.24","123.15","119.58","249.17K","-4.37%"
"08/06/2022","125.33","125.65","125.82","125.29","4.25K","-0.79%"
"07/06/2022","126.33","124.38","126.42","124.11","23.52K","1.55%"
"06/06/2022","124.40","125.34","126.14","124.28","158.73K","-0.22%"
"03/06/2022","124.68","125.83","125.92","124.60","204.79K","-0.71%"
"02/06/2022","125.57","126.43","126.52","125.21","223.69K","-0.83%"
"01/06/2022","126.62","127.11","127.41","126.19","395.43K","-0.20%"
"31/05/2022","126.87","128.19","128.67","126.61","311.82K","-1.19%"
"30/05/2022","128.40","128.94","129.01","127.92","104.80K","-0.72%"
"27/05/2022","129.33","129.59","129.96","129.04","127.91K","0.19%"
"26/05/2022","129.09","128.98","130.09","128.81","159.64K","0.16%"
"25/05/2022","128.89","128.26","129.14","128.24","142.08K","0.33%"
"24/05/2022","128.46","128.00","128.58","127.24","177.60K","0.40%"
"23/05/2022","127.95","127.86","128.79","127.59","135.83K","-0.33%"
"20/05/2022","128.37","129.00","129.01","127.87","129.29K","-0.59%"
"19/05/2022","129.13","128.22","129.48","127.82","129.21K","0.26%"
"18/05/2022","128.79","128.58","128.93","127.93","128.76K","0.22%"
"17/05/2022","128.51","129.34","129.76","128.21","149.41K","-0.93%"
"16/05/2022","129.72","129.93","129.97","128.70","122.22K","0.03%"
"13/05/2022","129.68","130.67","130.91","129.47","141.52K","-0.98%"
"12/05/2022","130.96","129.37","131.24","129.12","202.35K","1.60%"
"11/05/2022","128.90","127.51","129.51","127.24","204.89K","0.91%"
"10/05/2022","127.74","126.31","128.62","126.13","170.98K","0.99%"
"09/05/2022","126.49","126.07","126.65","125.54","168.43K","0.09%"
"06/05/2022","126.38","127.78","128.06","126.27","228.88K","-1.12%"
"05/05/2022","127.81","128.95","130.03","127.51","220.90K","-0.54%"
"04/05/2022","128.51","128.80","129.36","128.10","171.93K","-0.96%"
"03/05/2022","129.75","129.70","130.06","129.06","143.65K","-0.02%"
"02/05/2022","129.78","130.50","130.71","129.50","92.06K","-0.43%"
"29/04/2022","130.34","131.40","131.61","130.22","199.28K","-0.37%"
"28/04/2022","130.82","132.73","133.53","130.68","194.38K","-1.30%"
"27/04/2022","132.54","132.70","132.87","132.09","132.68K","-0.26%"
"26/04/2022","132.88","132.01","133.04","131.69","135.43K","0.43%"
"25/04/2022","132.31","131.73","132.64","131.46","131.58K","0.65%"
"22/04/2022","131.45","132.23","132.69","131.30","141.36K","-0.74%"
"21/04/2022","132.43","132.92","133.32","132.01","132.93K","-0.53%"
"20/04/2022","133.14","132.68","133.74","132.47","126.47K","0.45%"
"19/04/2022","132.54","133.64","133.82","132.35","112.39K","-0.84%"
"15/04/2022","133.66","133.66","133.66","133.66","","0.12%"
"14/04/2022","133.50","134.53","135.23","133.32","156.47K","-1.02%"
"13/04/2022","134.87","133.78","134.95","133.22","136.32K","0.58%"
"12/04/2022","134.09","133.45","134.65","132.69","136.71K","0.36%"
"11/04/2022","133.61","134.18","134.71","133.46","126.32K","-0.86%"
"08/04/2022","134.77","135.30","135.60","133.96","145.45K","-0.05%"
"07/04/2022","134.84","135.27","136.12","134.38","152.17K","-0.08%"
"06/04/2022","134.95","135.73","136.07","134.56","175.75K","-0.74%"
"05/04/2022","135.96","137.65","137.74","135.77","156.89K","-1.46%"
"04/04/2022","137.98","137.45","138.66","137.22","115.09K","0.32%"
"01/04/2022","137.54","138.13","138.17","137.16","135.60K","-0.56%"
"31/03/2022","138.31","137.19","138.68","137.18","159.30K","0.86%"
"30/03/2022","137.13","137.52","137.72","136.25","163.85K","-0.07%"
"29/03/2022","137.23","137.46","137.73","135.69","149.21K","-0.31%"
"28/03/2022","137.65","137.50","138.05","136.83","127.74K","-0.33%"
"25/03/2022","138.10","138.16","138.83","137.74","112.94K","-0.15%"
"24/03/2022","138.31","138.90","139.19","138.00","106.03K","-0.34%"
"23/03/2022","138.78","138.33","139.23","138.30","101.54K","0.30%"
"22/03/2022","138.36","138.50","138.79","137.94","142.21K","-0.55%"
"21/03/2022","139.13","139.82","139.89","138.52","109.87K","-0.74%"
"18/03/2022","140.17","139.78","140.45","139.64","84.33K","0.20%"
"17/03/2022","139.89","139.96","140.61","139.46","122.01K","-0.09%"
"16/03/2022","140.01","139.66","140.34","139.25","117.83K","-0.01%"
"15/03/2022","140.02","139.34","140.23","139.13","112.89K","0.53%"
"14/03/2022","139.28","140.26","140.54","139.12","104.80K","-0.68%"
"11/03/2022","140.24","139.70","140.71","139.67","164.04K","0.31%"
"10/03/2022","139.81","142.92","143.85","139.67","235.36K","-2.17%"
"09/03/2022","142.91","143.99","144.38","142.56","134.00K","-0.20%"
"08/03/2022","143.20","143.27","143.88","143.08","3.44K","0.01%"
"07/03/2022","143.18","144.15","144.20","142.92","39.35K","-0.51%"
"04/03/2022","143.91","143.56","144.21","143.16","240.72K","0.43%"
"03/03/2022","143.29","143.71","143.98","142.53","401.61K","-0.31%"
"02/03/2022","143.73","145.09","145.28","143.36","317.86K","-0.94%"
"01/03/2022","145.10","142.26","145.87","141.91","333.68K","2.80%"
"28/02/2022","141.15","140.46","142.62","140.09","185.97K","0.68%"
"25/02/2022","140.20","140.42","140.95","139.75","257.77K","-0.23%"
"24/02/2022","140.53","139.70","141.04","139.20","276.41K","1.03%"
"23/02/2022","139.10","139.06","139.35","138.83","121.98K","0.06%"
"22/02/2022","139.01","139.63","139.91","138.63","162.66K","-0.13%"
"21/02/2022","139.19","139.96","140.00","139.13","119.86K","-0.56%"
"18/02/2022","139.97","139.80","140.33","139.62","167.32K","0.04%"
"17/02/2022","139.91","139.30","140.07","138.89","184.53K","0.56%"
"16/02/2022","139.13","138.65","139.64","138.06","150.62K","0.61%"
"15/02/2022","138.29","138.80","138.80","138.09","158.81K","-0.17%"
"14/02/2022","138.52","139.38","139.38","138.35","155.27K","-0.19%"
"11/02/2022","138.78","138.91","139.74","138.56","215.50K","-0.48%"
"10/02/2022","139.45","140.90","140.93","138.59","230.70K","-0.95%"
"09/02/2022","140.79","140.24","141.14","140.23","173.92K","0.66%"
"08/02/2022","139.87","140.45","141.02","139.52","202.17K","-0.05%"
"07/02/2022","139.94","141.47","141.50","139.32","282.57K","-0.79%"
"04/02/2022","141.06","142.20","142.55","140.81","291.80K","-0.98%"
"03/02/2022","142.46","144.96","145.11","142.27","310.69K","-1.78%"
"02/02/2022","145.04","145.05","145.72","144.65","184.47K","-0.05%"
"01/02/2022","145.11","145.71","146.16","145.00","193.23K","-0.53%"
"31/01/2022","145.88","146.80","147.06","145.41","240.06K","0.01%"
"28/01/2022","145.87","145.77","146.02","144.90","200.92K","0.04%"
"27/01/2022","145.81","144.85","146.14","144.54","195.75K","0.41%"
"26/01/2022","145.22","145.89","146.01","145.10","129.53K","-0.45%"
"25/01/2022","145.87","145.77","146.15","145.63","109.49K","0.00%"
"24/01/2022","145.87","146.01","146.49","145.78","118.74K","0.05%"
"21/01/2022","145.79","145.88","146.06","145.63","126.25K","0.10%"
"20/01/2022","145.65","145.05","145.77","144.93","108.71K","0.41%"
"19/01/2022","145.05","145.25","145.41","144.55","144.66K","-0.28%"
"18/01/2022","145.45","145.41","145.71","145.13","138.60K","-0.15%"
"17/01/2022","145.67","145.69","146.01","145.61","70.85K","-0.28%"
"14/01/2022","146.08","146.40","146.80","145.78","98.97K","-0.33%"
"13/01/2022","146.57","145.88","146.70","145.62","134.81K","0.29%"
"12/01/2022","146.14","145.66","146.36","145.27","122.81K","0.47%"
"11/01/2022","145.46","145.70","145.98","145.24","118.00K","-0.23%"
"10/01/2022","145.80","145.23","146.11","145.12","140.16K","0.28%"
"07/01/2022","145.39","145.70","145.80","145.30","109.88K","-0.26%"
"06/01/2022","145.77","145.97","146.04","145.36","113.87K","-0.36%"
"05/01/2022","146.29","146.78","146.79","146.09","150.03K","-0.22%"
"04/01/2022","146.61","146.71","147.00","146.43","109.06K","-0.15%"
"03/01/2022","146.83","146.85","147.39","146.50","83.88K","-0.12%"
"30/12/2021","147.01","147.31","147.82","146.90","59.88K","-0.15%"
"29/12/2021","147.23","147.94","148.02","147.05","49.57K","-0.47%"
"28/12/2021","147.93","147.66","148.01","147.11","44.95K","0.31%"
"27/12/2021","147.48","147.80","148.01","146.94","49.03K","-0.22%"
"24/12/2021","147.80","147.80","147.80","147.80","","-0.01%"
"23/12/2021","147.81","148.35","148.45","147.33","82.93K","-0.46%"
"22/12/2021","148.50","149.10","149.22","148.30","77.25K","-0.32%"
"21/12/2021","148.98","149.92","150.08","148.88","87.22K","-0.69%"
"20/12/2021","150.02","150.47","150.52","149.75","63.69K","-0.12%"
"17/12/2021","150.20","149.62","150.44","149.52","82.41K","0.50%"
"16/12/2021","149.46","150.21","150.50","148.77","156.10K","-0.44%"
"15/12/2021","150.12","150.01","150.26","149.80","64.66K","0.09%"
"14/12/2021","149.99","150.27","150.53","149.78","94.00K","-0.09%"
"13/12/2021","150.12","149.56","150.29","149.40","79.68K","0.33%"
"10/12/2021","149.62","149.27","149.69","148.89","86.08K","0.34%"
"09/12/2021","149.12","148.84","149.44","148.71","113.02K","-1.98%"
"08/12/2021","152.13","152.10","152.29","151.78","5.33K","-0.04%"
"07/12/2021","152.19","152.52","152.60","152.03","27.05K","-0.33%"
"06/12/2021","152.70","152.52","152.86","152.14","135.62K","0.43%"
"03/12/2021","152.05","151.89","152.54","151.33","234.82K","0.18%"
"02/12/2021","151.78","151.20","151.97","150.83","259.61K","0.54%"
"01/12/2021","150.96","151.72","151.74","150.45","230.75K","-0.42%"
"30/11/2021","151.60","151.63","152.20","151.33","177.53K","0.13%"
"29/11/2021","151.40","151.55","151.79","151.00","117.94K","-0.17%"
"26/11/2021","151.66","150.99","151.75","150.79","159.48K","0.85%"
"25/11/2021","150.38","150.20","150.73","150.17","88.53K","0.19%"
"24/11/2021","150.10","150.80","151.10","149.59","148.07K","-0.29%"
"23/11/2021","150.53","151.58","151.65","150.31","175.21K","-0.93%"
"22/11/2021","151.95","152.79","153.12","151.63","103.09K","-0.59%"
"19/11/2021","152.85","151.98","152.94","151.83","131.88K","0.61%"
"18/11/2021","151.92","151.61","152.26","151.48","106.98K","0.40%"
"17/11/2021","151.31","151.46","151.79","151.10","104.94K","-0.15%"
"16/11/2021","151.54","151.35","151.60","150.95","104.26K","0.13%"
"15/11/2021","151.34","151.76","152.33","151.00","119.43K","-0.13%"
"12/11/2021","151.54","151.68","151.78","150.72","159.79K","0.00%"
"11/11/2021","151.54","151.70","151.93","151.35","143.36K","-0.32%"
"10/11/2021","152.02","152.87","153.08","151.72","154.77K","-0.58%"
"09/11/2021","152.90","152.58","153.06","152.39","120.44K","0.33%"
"08/11/2021","152.40","152.61","152.69","152.18","101.71K","-0.05%"
"05/11/2021","152.47","151.75","152.64","151.44","152.54K","0.45%"
"04/11/2021","151.79","150.28","151.95","150.28","165.15K","1.01%"
"03/11/2021","150.27","149.91","150.68","149.89","156.29K","0.23%"
"02/11/2021","149.92","148.28","150.01","148.14","183.67K","1.39%"
"01/11/2021","147.87","148.80","148.83","147.12","191.13K","-0.26%"
"29/10/2021","148.26","149.60","149.69","147.82","361.64K","-1.45%"
"28/10/2021","150.44","151.44","151.44","149.54","323.10K","-0.86%"
"27/10/2021","151.74","150.89","151.89","150.76","166.11K","0.49%"
"26/10/2021","151.00","151.16","151.60","150.88","144.87K","-0.19%"
"25/10/2021","151.29","150.78","151.37","150.78","135.77K","0.38%"
"22/10/2021","150.72","150.62","151.08","150.38","141.01K","-0.07%"
"21/10/2021","150.83","151.22","151.39","150.71","130.48K","-0.33%"
"20/10/2021","151.33","150.89","151.43","150.71","135.63K","0.17%"
"19/10/2021","151.07","151.60","151.99","150.79","163.26K","-0.35%"
"18/10/2021","151.60","151.68","151.78","150.81","169.06K","-0.24%"
"15/10/2021","151.97","152.28","152.32","151.71","123.75K","-0.24%"
"14/10/2021","152.34","151.45","152.54","151.19","174.14K","0.48%"
"13/10/2021","151.61","151.28","151.82","151.23","174.05K","0.20%"
"12/10/2021","151.31","151.18","151.72","151.17","136.83K","-0.01%"
"11/10/2021","151.33","151.74","151.81","151.12","91.34K","-0.32%"
"08/10/2021","151.81","151.75","152.34","151.49","127.81K","-0.20%"
"07/10/2021","152.12","151.66","152.33","151.66","153.71K","0.32%"
"06/10/2021","151.63","151.65","151.81","151.00","176.61K","-0.16%"
"05/10/2021","151.87","152.30","152.69","151.80","120.50K","-0.26%"
"04/10/2021","152.26","152.52","152.53","151.97","107.21K","-0.16%"
"01/10/2021","152.50","152.08","152.87","151.92","129.91K","0.36%"
"30/09/2021","151.95","152.45","152.57","151.75","122.84K","-0.33%"
"29/09/2021","152.45","151.95","152.66","151.88","145.52K","0.32%"
"28/09/2021","151.97","152.49","152.65","151.62","168.11K","-0.52%"
"27/09/2021","152.77","153.00","153.23","152.29","127.03K","-0.14%"
"24/09/2021","152.98","153.56","153.59","152.72","186.88K","-0.49%"
"23/09/2021","153.74","154.38","154.64","153.64","150.75K","-0.50%"
"22/09/2021","154.51","154.07","154.64","153.97","141.35K","0.23%"
"21/09/2021","154.15","153.73","154.41","153.72","126.65K","0.27%"
"20/09/2021","153.73","153.62","154.08","153.39","117.71K","0.05%"
"17/09/2021","153.66","153.90","154.00","153.36","160.64K","-0.27%"
"16/09/2021","154.07","153.94","154.13","153.75","107.82K","0.01%"
"15/09/2021","154.05","154.53","154.55","153.81","115.08K","-0.30%"
"14/09/2021","154.51","154.03","154.63","153.66","186.12K","0.31%"
"13/09/2021","154.03","153.89","154.17","153.73","79.22K","0.10%"
"10/09/2021","153.87","154.37","154.50","153.77","116.55K","-0.34%"
"09/09/2021","154.39","153.16","154.52","153.06","177.32K","1.13%"
"08/09/2021","152.67","152.50","152.77","152.50","3.28K","0.07%"
"07/09/2021","152.57","153.41","153.50","152.47","29.36K","-0.63%"
"06/09/2021","153.53","153.42","153.54","153.08","100.32K","0.06%"
"03/09/2021","153.44","153.79","153.79","153.14","222.11K","-0.23%"
"02/09/2021","153.79","153.39","153.88","153.39","253.51K","0.25%"
"01/09/2021","153.40","153.29","153.50","153.02","213.45K","0.07%"
"31/08/2021","153.29","154.52","154.54","153.22","219.34K","-0.74%"
"30/08/2021","154.44","154.29","154.55","153.88","87.09K","0.22%"
"27/08/2021","154.10","153.83","154.28","153.71","91.71K","0.22%"
"26/08/2021","153.76","153.96","153.97","153.53","139.79K","-0.05%"
"25/08/2021","153.84","154.94","155.11","153.73","158.67K","-0.74%"
"24/08/2021","154.98","154.88","155.09","154.71","91.17K","0.09%"
"23/08/2021","154.84","155.26","155.33","154.62","111.63K","-0.32%"
"20/08/2021","155.33","155.30","155.36","155.10","68.36K","0.17%"
"19/08/2021","155.06","155.20","155.29","154.96","105.08K","-0.08%"
"18/08/2021","155.19","154.93","155.28","154.87","86.37K","0.18%"
"17/08/2021","154.91","155.18","155.41","154.83","85.77K","-0.10%"
"16/08/2021","155.07","155.32","155.33","154.77","76.44K","-0.05%"
"13/08/2021","155.14","155.17","155.43","154.78","74.08K","-0.03%"
"12/08/2021","155.18","154.84","155.29","154.82","86.77K","0.19%"
"11/08/2021","154.89","155.09","155.18","154.54","95.03K","-0.20%"
"10/08/2021","155.20","155.18","155.35","154.93","88.41K","0.08%"
"09/08/2021","155.08","154.84","155.30","154.80","65.61K","0.10%"
"06/08/2021","154.92","155.32","155.42","154.80","99.06K","-0.45%"
"05/08/2021","155.62","155.01","155.71","154.98","102.59K","0.42%"
"04/08/2021","154.97","155.07","155.42","154.82","97.88K","0.00%"
"03/08/2021","154.97","154.86","155.06","154.69","68.07K","0.08%"
"02/08/2021","154.84","154.56","154.97","154.20","77.55K","0.36%"
"30/07/2021","154.28","154.39","154.39","154.11","80.04K","-0.05%"
"29/07/2021","154.35","154.29","154.47","154.02","114.91K","0.03%"
"28/07/2021","154.30","154.23","154.40","154.08","89.67K","0.08%"
"27/07/2021","154.17","154.06","154.33","154.03","73.30K","0.07%"
"26/07/2021","154.06","154.20","154.42","154.00","77.89K","-0.01%"
"23/07/2021","154.08","153.96","154.22","153.73","82.81K","0.16%"
"22/07/2021","153.83","153.50","154.05","153.14","108.24K","0.38%"
"21/07/2021","153.25","153.41","153.47","153.04","101.06K","-0.05%"
"20/07/2021","153.33","153.17","153.48","153.10","101.17K","0.16%"
"19/07/2021","153.09","153.31","153.35","152.85","92.11K","-0.05%"
"16/07/2021","153.17","152.97","153.24","152.71","80.69K","0.26%"
"15/07/2021","152.78","152.89","153.18","152.66","101.13K","-0.12%"
"14/07/2021","152.96","152.80","153.13","152.65","83.37K","0.04%"
"13/07/2021","152.90","152.66","153.03","152.50","124.96K","0.20%"
"12/07/2021","152.60","152.32","152.81","152.25","94.55K","0.25%"
"09/07/2021","152.22","152.23","152.55","152.10","86.76K","-0.05%"
"08/07/2021","152.30","152.65","152.82","151.93","156.23K","-0.12%"
"07/07/2021","152.49","152.45","152.80","152.35","115.20K","0.02%"
"06/07/2021","152.46","151.67","152.61","151.54","136.36K","0.47%"
"05/07/2021","151.74","152.03","152.10","151.61","70.91K","-0.18%"
"02/07/2021","152.02","151.73","152.21","151.63","114.65K","0.20%"
"01/07/2021","151.71","151.43","151.82","151.19","107.68K","0.20%"
"30/06/2021","151.41","150.62","151.51","150.56","141.87K","0.43%"
"29/06/2021","150.76","150.70","150.96","150.59","86.13K","0.06%"
"28/06/2021","150.67","150.01","150.76","150.01","85.34K","0.37%"
"25/06/2021","150.11","150.80","150.90","149.97","120.53K","-0.48%"
"24/06/2021","150.84","150.52","150.95","150.28","101.66K","0.25%"
"23/06/2021","150.46","150.56","151.00","150.34","107.70K","-0.03%"
"22/06/2021","150.50","150.58","151.04","150.32","114.31K","-0.15%"
"21/06/2021","150.73","150.83","150.97","150.42","111.80K","-0.03%"
"18/06/2021","150.77","151.45","151.52","150.48","183.81K","-0.40%"
"17/06/2021","151.38","151.21","151.68","150.93","153.69K","-0.34%"
"16/06/2021","151.90","151.76","152.03","151.69","107.52K","0.05%"
"15/06/2021","151.82","151.89","152.17","151.65","97.08K","-0.10%"
"14/06/2021","151.97","152.39","152.47","151.84","103.03K","-0.23%"
"11/06/2021","152.32","151.92","152.45","151.83","147.07K","0.46%"
"10/06/2021","151.62","151.55","151.85","150.75","192.73K","0.18%"
"09/06/2021","151.35","150.93","151.71","150.84","148.93K","2.52%"
"08/06/2021","147.63","147.63","147.77","147.50","1.96K","0.01%"
"07/06/2021","147.61","148.03","148.06","147.55","46.05K","-0.28%"
"04/06/2021","148.02","147.64","148.04","147.58","169.59K","0.24%"
"03/06/2021","147.67","147.90","147.98","147.53","206.57K","-0.07%"
"02/06/2021","147.77","147.62","147.86","147.48","223.53K","0.18%"
"01/06/2021","147.50","147.30","147.89","147.27","204.39K","0.12%"
"31/05/2021","147.32","147.31","147.47","147.03","79.57K","-0.01%"
"28/05/2021","147.34","147.09","147.45","146.83","159.15K","0.20%"
"27/05/2021","147.04","147.33","147.41","146.99","158.71K","-0.16%"
"26/05/2021","147.27","146.91","147.37","146.85","148.93K","0.35%"
"25/05/2021","146.75","146.29","146.90","146.24","144.11K","0.43%"
"24/05/2021","146.12","146.17","146.22","145.72","94.58K","0.12%"
"21/05/2021","145.95","145.67","146.32","145.64","165.75K","0.21%"
"20/05/2021","145.65","144.86","145.76","144.77","165.44K","0.46%"
"19/05/2021","144.99","145.05","145.21","144.48","179.75K","-0.17%"
"18/05/2021","145.23","145.02","145.39","144.76","144.12K","0.17%"
"17/05/2021","144.99","145.60","145.75","144.66","185.11K","-0.27%"
"14/05/2021","145.38","145.50","145.62","145.18","152.09K","-0.14%"
"13/05/2021","145.58","145.72","145.96","145.15","206.45K","-0.19%"
"12/05/2021","145.85","146.26","146.63","145.76","162.80K","-0.28%"
"11/05/2021","146.26","146.80","146.87","146.22","163.29K","-0.50%"
"10/05/2021","146.99","146.46","147.11","146.35","137.60K","0.21%"
"07/05/2021","146.68","147.31","147.33","146.33","223.85K","-0.34%"
"06/05/2021","147.18","147.50","147.57","146.91","178.62K","-0.10%"
"05/05/2021","147.33","147.68","147.70","147.23","143.84K","-0.24%"
"04/05/2021","147.68","147.65","147.79","147.30","136.27K","0.14%"
"03/05/2021","147.48","147.14","147.64","146.70","131.03K","0.27%"
"30/04/2021","147.09","147.00","147.30","146.98","158.55K","0.07%"
"29/04/2021","146.99","147.54","147.62","146.77","229.54K","-0.31%"
"28/04/2021","147.45","147.42","147.61","147.05","178.97K","-0.07%"
"27/04/2021","147.56","147.70","147.86","147.41","147.58K","-0.18%"
"26/04/2021","147.83","147.93","147.98","147.44","144.21K","-0.09%"
"23/04/2021","147.97","148.39","148.46","147.82","127.94K","-0.26%"
"22/04/2021","148.35","148.57","148.65","147.94","141.53K","0.03%"
"21/04/2021","148.31","147.98","148.54","147.95","142.68K","0.26%"
"20/04/2021","147.92","147.67","148.06","147.54","135.57K","0.01%"
"19/04/2021","147.90","148.37","148.69","147.69","152.15K","-0.29%"
"16/04/2021","148.33","148.53","148.59","148.12","131.43K","-0.16%"
"15/04/2021","148.57","147.86","148.85","147.78","134.30K","0.36%"
"14/04/2021","148.04","148.50","148.62","147.69","144.25K","-0.11%"
"13/04/2021","148.21","148.47","148.51","147.94","159.30K","-0.15%"
"12/04/2021","148.43","148.52","149.05","148.39","122.61K","-0.05%"
"09/04/2021","148.51","149.22","149.27","148.32","179.90K","-0.55%"
"08/04/2021","149.33","149.01","149.47","148.97","113.62K","0.23%"
"07/04/2021","148.99","149.07","149.40","148.85","198.68K","0.02%"
"06/04/2021","148.96","149.78","149.88","148.85","163.21K","-0.49%"
"02/04/2021","149.69","149.69","149.69","149.69","","-0.04%"
"01/04/2021","149.75","149.30","149.82","149.24","93.56K","0.29%"
"31/03/2021","149.31","149.04","149.44","148.95","108.32K","0.19%"
"30/03/2021","149.03","149.36","149.36","148.57","203.08K","-0.31%"
"29/03/2021","149.50","149.99","150.20","149.48","112.91K","-0.32%"
"26/03/2021","149.98","150.25","150.26","149.61","95.20K","-0.15%"
"25/03/2021","150.21","150.21","150.33","150.02","108.05K","0.08%"
"24/03/2021","150.09","150.09","150.25","149.83","107.19K","0.10%"
"23/03/2021","149.94","149.52","149.99","149.45","105.65K","0.40%"
"22/03/2021","149.34","149.44","149.55","148.97","106.11K","0.13%"
"19/03/2021","149.15","149.05","149.45","148.82","133.99K","0.22%"
"18/03/2021","148.83","148.90","148.99","148.36","175.64K","0.07%"
"17/03/2021","148.72","149.65","149.71","148.66","184.63K","-0.66%"
"16/03/2021","149.71","149.97","150.01","149.59","122.29K","-0.12%"
"15/03/2021","149.89","149.70","149.97","149.60","111.44K","0.25%"
"12/03/2021","149.51","149.70","149.92","149.31","148.65K","-0.27%"
"11/03/2021","149.92","148.95","150.39","148.95","238.13K","0.66%"
"10/03/2021","148.93","148.91","149.08","148.48","133.31K","0.11%"
"09/03/2021","148.76","148.14","149.05","148.05","144.04K","-0.98%"
"08/03/2021","150.23","149.84","150.16","149.81","3.89K","0.22%"
"05/03/2021","149.90","149.49","150.24","149.48","95.23K","-0.17%"
"04/03/2021","150.15","149.98","150.40","149.55","218.44K","0.11%"
"03/03/2021","149.98","151.02","151.07","149.76","293.97K","-0.51%"
"02/03/2021","150.75","150.91","151.04","150.35","311.81K","-0.11%"
"01/03/2021","150.92","149.97","151.07","149.96","218.33K","0.75%"
"26/02/2021","149.80","148.92","150.02","148.72","250.51K","0.27%"
"25/02/2021","149.39","150.45","150.60","148.81","252.59K","-0.77%"
"24/02/2021","150.55","151.21","151.43","150.27","185.83K","-0.44%"
"23/02/2021","151.21","151.82","151.83","150.76","166.86K","-0.35%"
"22/02/2021","151.74","151.02","151.98","150.87","155.93K","0.20%"
"19/02/2021","151.44","151.08","151.51","150.90","158.68K","0.21%"
"18/02/2021","151.13","151.78","151.98","150.75","191.34K","-0.45%"
"17/02/2021","151.82","151.68","152.06","151.43","155.59K","-0.29%"
"16/02/2021","152.26","152.51","152.67","151.63","178.97K","-0.16%"
"15/02/2021","152.51","152.70","152.89","152.35","124.83K","-0.35%"
"12/02/2021","153.05","153.53","153.82","152.87","185.37K","-0.20%"
"11/02/2021","153.36","152.87","153.67","152.83","145.83K","0.33%"
"10/02/2021","152.85","152.67","152.98","152.62","109.94K","0.05%"
"09/02/2021","152.77","152.77","152.88","152.53","106.53K","0.05%"
"08/02/2021","152.69","152.39","152.77","152.34","102.92K","0.18%"
"05/02/2021","152.41","152.32","152.76","152.04","170.14K","0.12%"
"04/02/2021","152.23","151.55","152.42","151.43","154.52K","0.30%"
"03/02/2021","151.77","151.82","152.29","151.58","256.67K","0.53%"
"02/02/2021","150.97","151.28","151.35","150.70","89.44K","-0.26%"
