"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2020","134.55","135.26","135.26","134.50","0.96K","-0.41%"
"30/11/2020","135.11","135.40","135.61","135.07","10.25K","-0.11%"
"27/11/2020","135.26","135.37","135.43","135.08","18.44K","-0.13%"
"26/11/2020","135.44","135.04","135.47","134.98","124.26K","0.27%"
"25/11/2020","135.08","134.85","135.19","134.72","379.96K","0.11%"
"24/11/2020","134.93","134.87","135.21","134.77","519.99K","-0.01%"
"23/11/2020","134.95","135.20","135.27","134.80","498.57K","-0.18%"
"20/11/2020","135.20","135.02","135.27","134.90","226.15K","0.19%"
"19/11/2020","134.94","134.93","135.11","134.74","166.66K","0.08%"
"18/11/2020","134.83","135.05","135.14","134.67","206.99K","-0.04%"
"17/11/2020","134.89","134.62","135.03","134.55","231.27K","0.19%"
"16/11/2020","134.64","134.81","134.94","134.21","211.09K","-0.08%"
"13/11/2020","134.75","134.80","134.96","134.58","186.15K","0.16%"
"12/11/2020","134.54","134.19","134.81","133.97","278.11K","0.49%"
"11/11/2020","133.89","133.90","134.12","133.60","217.89K","-0.12%"
"10/11/2020","134.05","134.42","134.48","133.93","318.48K","-0.16%"
"09/11/2020","134.27","135.60","135.97","134.04","364.32K","-0.90%"
"06/11/2020","135.49","135.97","136.24","135.38","217.91K","-0.35%"
"05/11/2020","135.96","136.50","136.69","135.89","216.24K","-0.23%"
"04/11/2020","136.27","136.01","136.33","135.78","242.74K","0.58%"
"03/11/2020","135.49","136.09","136.09","135.41","274.81K","-0.43%"
"02/11/2020","136.07","135.68","136.19","135.61","193.31K","0.29%"
"30/10/2020","135.68","135.96","136.08","135.50","298.75K","-0.36%"
"29/10/2020","136.17","136.18","136.37","135.97","270.39K","-0.01%"
"28/10/2020","136.19","136.14","136.33","136.07","285.98K","0.18%"
"27/10/2020","135.94","135.42","136.06","135.34","262.10K","0.38%"
"26/10/2020","135.43","135.64","135.80","135.36","173.21K","0.04%"
"23/10/2020","135.37","135.42","135.54","135.04","204.29K","0.00%"
"22/10/2020","135.37","135.85","135.87","135.32","259.67K","-0.43%"
"21/10/2020","135.95","136.25","136.27","135.79","252.20K","-0.37%"
"20/10/2020","136.46","136.71","136.75","136.38","215.58K","-0.15%"
"19/10/2020","136.67","136.43","136.75","136.28","164.40K","0.04%"
"16/10/2020","136.61","136.47","136.97","136.47","189.98K","-0.01%"
"15/10/2020","136.63","136.31","136.89","136.27","266.71K","0.41%"
"14/10/2020","136.07","136.00","136.26","136.00","244.00K","0.12%"
"13/10/2020","135.91","135.54","135.99","135.50","264.37K","0.32%"
"12/10/2020","135.48","135.51","135.58","135.37","82.28K","-0.01%"
"09/10/2020","135.50","135.46","135.71","135.29","155.52K","0.16%"
"08/10/2020","135.28","135.13","135.36","135.10","154.04K","0.12%"
"07/10/2020","135.12","135.57","135.60","135.06","283.07K","-0.15%"
"06/10/2020","135.32","135.35","135.48","135.16","285.99K","-0.04%"
"05/10/2020","135.37","135.83","135.93","135.23","182.84K","-0.27%"
"02/10/2020","135.73","136.10","136.19","135.69","213.11K","-0.18%"
"01/10/2020","135.97","135.91","136.08","135.32","365.01K","-0.10%"
"30/09/2020","136.11","136.56","136.60","135.91","280.83K","-0.33%"
"29/09/2020","136.56","136.36","136.59","136.28","253.77K","-0.42%"
"28/09/2020","137.13","137.14","137.14","137.12","0.47K","-0.25%"
"25/09/2020","137.47","137.20","137.38","137.20","0.24K","0.23%"
"24/09/2020","137.16","137.02","137.02","137.02","2.23K","0.15%"
"23/09/2020","136.95","137.28","137.28","137.28","0.01K","-0.25%"
"22/09/2020","137.29","137.42","137.42","137.42","0.01K","-0.36%"
"21/09/2020","137.79","137.81","137.81","137.81","0.00K","0.19%"
"18/09/2020","137.53","136.43","136.78","136.41","","-0.01%"
"17/09/2020","137.55","136.90","136.90","136.90","0.04K","0.35%"
"16/09/2020","137.07","137.21","137.21","137.06","0.01K","-0.03%"
"15/09/2020","137.11","137.35","137.36","137.04","0.54K","-0.16%"
"14/09/2020","137.33","137.59","137.61","137.40","2.11K","-0.12%"
"11/09/2020","137.49","137.11","137.48","137.11","0.47K","0.49%"
"10/09/2020","136.82","136.67","136.91","136.66","0.22K","-0.01%"
"09/09/2020","136.83","137.42","137.49","136.96","0.04K","-0.53%"
"08/09/2020","137.56","136.70","137.62","136.70","0.27K","0.61%"
"07/09/2020","136.73","136.41","136.72","136.40","1.13K","0.04%"
"04/09/2020","136.67","136.78","136.82","136.49","2.06K","-0.21%"
"03/09/2020","136.96","136.92","137.02","136.68","0.70K","0.09%"
"02/09/2020","136.84","136.33","136.94","136.33","1.59K","0.63%"
"01/09/2020","135.98","136.02","136.16","135.58","6.33K","0.02%"
"28/08/2020","135.95","135.44","136.00","135.26","9.24K","0.24%"
"27/08/2020","135.63","136.25","136.55","135.55","25.50K","-0.29%"
"26/08/2020","136.03","136.20","136.44","135.94","227.13K","-0.32%"
"25/08/2020","136.47","137.06","137.06","136.32","481.91K","-0.54%"
"24/08/2020","137.21","137.15","137.39","137.09","431.97K","0.04%"
"21/08/2020","137.16","136.91","137.34","136.86","320.87K","0.13%"
"20/08/2020","136.98","136.92","137.19","136.80","164.89K","0.05%"
"19/08/2020","136.91","137.11","137.40","136.82","200.40K","-0.10%"
"18/08/2020","137.05","137.16","137.27","136.82","215.78K","0.01%"
"17/08/2020","137.03","136.82","137.12","136.71","132.02K","0.23%"
